doc_id,archivo,num_palabras,num_oraciones,diversidad_lexica,topico_principal,top_tfidf_features,flesch_reading_ease
S0211-69952014000500022-1,S0211-69952014000500022-1.txt,295,11,0.7254237288135593,4,"catéter, dl, hemodiálisis, ph, arterial",17.240046540490255
S1130-05582010000100004-1,S1130-05582010000100004-1.txt,575,19,0.56,3,"maxilar, tumoración, zona, seno, límites",10.743286041189947
S1130-63432015000100008-1,S1130-63432015000100008-1.txt,336,16,0.6309523809523809,4,"mg, 50, mmol, días, dos días",32.92050000000003
S0004-06142005000500011-1,S0004-06142005000500011-1.txt,275,12,0.6690909090909091,0,"vejiga, existencia, próstata, campo, normal",18.711996069623808
S0034-98872006000100013-1,S0034-98872006000100013-1.txt,298,11,0.6375838926174496,1,"ml, catéter, kg, requirió, días",34.288898210290824
S1130-63432014000400015-1,S1130-63432014000400015-1.txt,146,5,0.6986301369863014,4,"vancomicina, veces, ml, 500, 38",28.85727397260277
S0365-66912006001000011-1,S0365-66912006001000011-1.txt,371,18,0.5795148247978437,3,"oi, masa, seno, izquierdo, av",22.715975975975994
caso_clinico_radiologia101,caso_clinico_radiologia101.txt,115,7,0.7304347826086957,2,"hematoma, activo, sangrado, probable, edema",24.638260869565244
S2254-28842017000200184-1,S2254-28842017000200184-1.txt,767,49,0.5658409387222947,4,"patrón, hemodiálisis, presenta, debido, refiere",32.048362696284954
S1888-75462015000400006-1,S1888-75462015000400006-1.txt,476,22,0.5672268907563025,3,"marcha, dolor, derecha, óseo, presenta",21.716948051948066
S1130-01082007000300006-3,S1130-01082007000300006-3.txt,128,12,0.7890625,4,"asociada, hace, años con, atrofia, duodenal",35.24234788833215
cc_onco466,cc_onco466.txt,757,26,0.5376486129458389,4,"deterioro, tras, carcinoma, ascitis, renal",19.614676244332372
S0716-10182016000300017-1,S0716-10182016000300017-1.txt,500,23,0.662,1,"síntomas, mm3, sin, leve, igm",15.070169230769238
S0034-98872012000700012-2,S0034-98872012000700012-2.txt,255,13,0.6549019607843137,1,"tumor, iliaca, computada, laparotomía, pelvis",18.72067873303169
S0716-10182010000700005-5,S0716-10182010000700005-5.txt,207,12,0.6618357487922706,1,"od, bilateral, av, ojo, disminución",43.592615384615385
caso_clinico_radiologia383,caso_clinico_radiologia383.txt,168,13,0.6964285714285714,2,"fosa, grasa, ecografía, engrosamiento, izquierda",17.885714285714272
S0210-56912008000100008-3,S0210-56912008000100008-3.txt,186,8,0.5752688172043011,4,"ecg, reveló, después, inferior, duración",33.76567741935486
S0376-78922009000200008-1,S0376-78922009000200008-1.txt,352,14,0.5482954545454546,3,"reconstrucción, tejido, músculo, pared, cirugía",30.621250000000003
caso_clinico_radiologia515,caso_clinico_radiologia515.txt,145,8,0.6758620689655173,2,"marcada, dilatación, evidenció, íleon, asas",34.40778017241382
S0034-98872014000900015-1,S0034-98872014000900015-1.txt,732,33,0.5546448087431693,1,"izquierda, inicio, día, ecocardiograma, sin",16.936404958677713
S1139-76322015000300017-1,S1139-76322015000300017-1.txt,149,7,0.6778523489932886,3,"lesiones, aparición, cara, pie, edad",34.19912751677853
caso_clinico_radiologia185,caso_clinico_radiologia185.txt,168,5,0.6428571428571429,2,"anterior, izquierda, cráneo, mm, craneal",13.60242857142859
caso_clinico_radiologia561,caso_clinico_radiologia561.txt,86,2,0.686046511627907,2,"luz, izquierdo, procede, rx, contenido",9.910174418604669
S0034-98872017000700941-1,S0034-98872017000700941-1.txt,522,14,0.6628352490421456,4,"ml, ng, ng ml, 70, mmol",16.86050867052026
S1888-75462017000100042-1,S1888-75462017000100042-1.txt,243,12,0.6337448559670782,3,"mano, tac, meses, cuatro, dos",36.0697150997151
S1130-63432014000500008-1,S1130-63432014000500008-1.txt,330,13,0.6090909090909091,4,"mg, ecg, alteraciones, tratamiento con, 24",29.77266666666671
S0376-78922007000400003-1,S0376-78922007000400003-1.txt,373,10,0.5603217158176944,3,"paciente, edad, aspecto, tamaño, situación",16.10579490616624
caso_clinico_radiologia664,caso_clinico_radiologia664.txt,82,9,0.7804878048780488,2,"clínica, duración, neurológica, cefalea, línea",58.30673441734422
S1130-01082008000500016-1,S1130-01082008000500016-1.txt,285,9,0.6736842105263158,0,"partes blandas, blandas, partes, derecho, proximal",11.430175438596507
S0365-66912012001000006-1,S0365-66912012001000006-1.txt,286,14,0.6293706293706294,3,"oi, ojo, av, pacientes, ojo derecho",23.407692307692344
S1130-01082006000900007-1,S1130-01082006000900007-1.txt,255,23,0.7294117647058823,0,"dl, áreas, hepática, mg dl, hígado",25.691263241106725
S1139-76322010000100009-1,S1139-76322010000100009-1.txt,274,12,0.4927007299270073,3,"superiores, posición, izquierdo, cirugía, línea",24.33945863746962
S1134-80462014000300004-5,S1134-80462014000300004-5.txt,56,3,0.8214285714285714,3,"extremidades inferiores, niña, diagnóstico, previo, extremidades",35.94666666666669
S0034-98872016000200017-1,S0034-98872016000200017-1.txt,501,18,0.624750499001996,1,"mg, dl, mostró, asociado, dentro",21.704873493975953
S1130-63432014000600009-1,S1130-63432014000600009-1.txt,560,29,0.5410714285714285,4,"prednisona, mg, muscular, pcr, cutánea",34.60809352517987
S1130-01082006000600012-1,S1130-01082006000600012-1.txt,278,10,0.6079136690647482,2,"patología, intestino delgado, delgado, intestino, tumoral",22.93857750163508
caso_clinico_radiologia618,caso_clinico_radiologia618.txt,93,5,0.8279569892473119,2,"abdominal, aorta, colección, tc abdominal, pequeña",13.297935483871015
S0210-48062005000100016-1,S0210-48062005000100016-1.txt,721,28,0.5006934812760055,4,"decidió, realizar, continuó, absceso, intravenosa",23.027500000000032
caso_clinico_radiologia340,caso_clinico_radiologia340.txt,129,5,0.6434108527131783,2,"lumbar, confirmó, signos, tc, lcr",25.220093023255856
S1130-01082007000400008-1,S1130-01082007000400008-1.txt,313,15,0.6293929712460063,2,"gástrica, reducción, hernia, gástrico, sonda",23.212521831735927
S0210-48062006000700014-1,S0210-48062006000700014-1.txt,315,24,0.6317460317460317,1,"normal, madre, ambos, virus, central",26.862045454545495
S0210-48062007000100004-2,S0210-48062007000100004-2.txt,149,10,0.6845637583892618,3,"vejiga, postoperatorio, 25, cirugía, presentaba",30.460493288590612
S0034-98872007000100014-1,S0034-98872007000100014-1.txt,721,37,0.5187239944521498,4,"creatinina, mg, renal, trombosis, mg dl",33.11250000000001
S0365-66912005001000008-1,S0365-66912005001000008-1.txt,205,10,0.5804878048780487,3,"od, oi, ojo, mayo, detectó",47.36603658536586
S0716-10182007000400010-1,S0716-10182007000400010-1.txt,640,30,0.559375,1,"viral, técnica, radiografía tórax, 10, bilateral",24.29515151515153
cc_onco51,cc_onco51.txt,368,19,0.6086956521739131,0,"extensión, oncología, estudios, tc, médula",23.6990555155011
S0211-69952015000100013-1,S0211-69952015000100013-1.txt,569,27,0.5869947275922671,0,"niveles, renal, riñón, células, estudios",15.650087222547711
caso_clinico_radiologia234,caso_clinico_radiologia234.txt,128,8,0.703125,2,"base, hace, aumento, presenta, derecha",41.22312500000001
S0378-48352005000100005-2,S0378-48352005000100005-2.txt,202,13,0.6584158415841584,0,"ósea, comenzó, radioterapia, progresión, quimioterapia",30.35944890929966
S0210-48062009000800016-1,S0210-48062009000800016-1.txt,433,22,0.5750577367205543,4,"doppler, próstata, ml, ng ml, paciente",32.31153422212893
S0716-10182017000300012-4,S0716-10182017000300012-4.txt,145,11,0.7241379310344828,1,"quística, completa, lesión, presencia, exéresis",28.33959247648906
S0365-66912007000200011-1,S0365-66912007000200011-1.txt,317,15,0.5331230283911672,3,"agudeza visual, agudeza, visual, ojo, lesión",34.866054679284986
S1139-76322010000400007-1,S1139-76322010000400007-1.txt,353,12,0.6062322946175638,4,"ecg, niño, consulta, ventricular, morfología",26.367916666666673
S1130-01082015000400011-1,S1130-01082015000400011-1.txt,660,33,0.6,4,"ui, ascitis, hepática, dl, min",26.14160231660233
S0210-48062006000200015-1,S0210-48062006000200015-1.txt,192,7,0.640625,3,"hematoma, antecedente, dorsal, no, doloroso",17.28562500000001
S0034-98872014000400017-1,S0034-98872014000400017-1.txt,316,18,0.6265822784810127,1,"axilar, rectal, temperatura, abdomen, sin",26.149265822784827
S0004-06142006000500016-1,S0004-06142006000500016-1.txt,315,10,0.6190476190476191,2,"mayor, aspecto, laparotomía, peritoneal, realiza",16.27164331210193
S1135-76062007000300005-1,S1135-76062007000300005-1.txt,409,17,0.60880195599022,0,"ventrículo, peso, rango, pared, infiltrado",22.527529411764732
S0378-48352006000400006-1,S0378-48352006000400006-1.txt,329,12,0.6291793313069909,0,"tumor, lóbulo, sin evidencia, adenocarcinoma, realizándose",8.264226190476222
S0365-66912007001000009-1,S0365-66912007001000009-1.txt,320,13,0.59375,3,"oi, av, nasal, superior, ojo",19.358555582348686
S0210-48062003000400012-1,S0210-48062003000400012-1.txt,221,12,0.5656108597285068,0,"reveló, realización, ausencia, completa, sospecha",25.832581070889916
S1130-01082008000200009-1,S1130-01082008000200009-1.txt,109,9,0.8256880733944955,4,"embarazo, anticuerpos, presentando, ml, 10",18.52479556074769
S1130-01082017000200016-2,S1130-01082017000200016-2.txt,170,7,0.7,2,"dolor, episodios, abdominal, vómitos, dolor abdominal",8.506176470588258
S1139-76322013000200010-1,S1139-76322013000200010-1.txt,458,20,0.611353711790393,3,"mm, ecg, puede, atención, diagnóstica",34.71027729257642
S1698-69462006000100010-1,S1698-69462006000100010-1.txt,212,11,0.6132075471698113,3,"lesiones, oral, historia, aproximadamente, tres",36.03072898799314
S1139-76322016000300013-1,S1139-76322016000300013-1.txt,216,9,0.6759259259259259,4,"mg dl, mg, dl, antecedentes familiares, linfocitos",1.525000000000034
S0210-48062006000400014-1,S0210-48062006000400014-1.txt,500,20,0.598,2,"hematuria, hematoma, derecha, retroperitoneal, fístula",18.627618181818207
S1130-01082017000700011-1,S1130-01082017000700011-1.txt,128,9,0.734375,0,"meses después, después, tc, recto, cm",51.625
S0004-06142009000700009-1,S0004-06142009000700009-1.txt,178,8,0.6797752808988764,0,"células, contenido, rmn, morfología, exéresis",15.656091101694955
S1130-14732009000500008-1,S1130-14732009000500008-1.txt,269,18,0.6096654275092936,3,"cervical, cráneo, comienza, dos años, tarde",24.73247927031511
S1130-01082017000600024-1,S1130-01082017000600024-1.txt,146,8,0.7465753424657534,2,"hematoma, tc, páncreas, ingesta, abdominal",24.905770547945224
S1130-63432013000200013-1,S1130-63432013000200013-1.txt,507,20,0.4832347140039448,4,"drenaje, tratamiento con, aunque, tratamiento, semana",29.37537352071007
S1130-01082016001200017-1,S1130-01082016001200017-1.txt,388,18,0.5618556701030928,0,"recto, aspecto, evidenció, biopsias, rectal",15.101987399770934
S1135-76062014000300006-1,S1135-76062014000300006-1.txt,526,25,0.6197718631178707,2,"hígado, derrame, aspecto, nivel, mmol",14.229615384615414
S1134-80462009000100008-1,S1134-80462009000100008-1.txt,871,25,0.45464982778415614,4,"catéter, reposo, nervio, sonda, dolor",22.359942537464576
S1699-695X2015000200009-1,S1699-695X2015000200009-1.txt,393,23,0.6005089058524173,3,"cefalea, primer, hace, ventrículo, no",25.745380995069496
S0370-41062014000400013-2,S0370-41062014000400013-2.txt,180,9,0.6777777777777778,3,"presentado, asociado, examen, dos, familia",18.745000000000033
S1130-01082013000100014-1,S1130-01082013000100014-1.txt,195,10,0.6820512820512821,1,"fístula, biopsias, endoscopia, mostraron, prednisona",20.445576923076942
caso_clinico_radiologia141,caso_clinico_radiologia141.txt,128,4,0.6796875,2,"izquierda, miembro, región, izquierda con, inferior",17.71281250000004
caso_clinico_radiologia981,caso_clinico_radiologia981.txt,154,12,0.6168831168831169,3,"hallazgos, medio, normal, ausencia, ambos",22.41176406926411
S0370-41062014000100012-1,S0370-41062014000100012-1.txt,414,22,0.6280193236714976,1,"semanas, 28, no, realizó, ventilación",26.05233695652177
S0370-41062014000300009-3,S0370-41062014000300009-3.txt,218,11,0.6330275229357798,1,"corticoides, ui, casos, ml, neumonía",36.91331333803814
caso_clinico_radiologia134,caso_clinico_radiologia134.txt,186,5,0.6290322580645161,2,"niveles, líquido, contraste, captación, ojo izquierdo",22.449565217391324
S0034-98872013000900016-3,S0034-98872013000900016-3.txt,75,7,0.8266666666666667,1,"lcr, recto, dos días, facial, diarrea",44.80800000000002
caso_clinico_radiologia486,caso_clinico_radiologia486.txt,125,5,0.736,2,"colección, testicular, inguinal, doppler, bien",20.38160000000002
S1130-05582009000600003-3,S1130-05582009000600003-3.txt,163,8,0.6625766871165644,3,"niño, remitido, presentando, nasal, reducción",38.23412960122704
S1134-80462017000300145-1,S1134-80462017000300145-1.txt,444,20,0.5518018018018018,4,"crisis, dolor, mg, menor, refiere",29.173061224489828
caso_clinico_radiologia264,caso_clinico_radiologia264.txt,99,4,0.7070707070707071,2,"detectó, lumbar, pie, miembro, columna",23.62284090909091
S1134-80462005000300004-1,S1134-80462005000300004-1.txt,713,20,0.514726507713885,3,"lumbar, dolor, cervical, hernia, intensidad",13.56947151898737
S1137-66272014000300015-1,S1137-66272014000300015-1.txt,307,23,0.6742671009771987,0,"axilar, mama, drenaje, postoperatorio, positivo",21.70146127397757
S0212-71992005000400006-1,S0212-71992005000400006-1.txt,417,23,0.5971223021582733,4,"anti, disnea, patrón, cutáneas, mejoría",23.265201111837854
S0210-56912012000900010-1,S0210-56912012000900010-1.txt,190,11,0.6052631578947368,4,"protocolo, minutos, informó, misma, ingreso",38.8042344497608
S0212-71992007000800007-1,S0212-71992007000800007-1.txt,224,12,0.6205357142857143,3,"ui, ósea, total, valores, presentaba",28.88565476190479
S1130-01082015000700016-1,S1130-01082015000700016-1.txt,204,10,0.6666666666666666,2,"paciente, dado, decidió, ingreso, servicio",17.343705882352964
caso_clinico_radiologia500,caso_clinico_radiologia500.txt,141,5,0.6453900709219859,2,"distensión, intestino delgado, asas, delgado, intestino",15.612000000000023
S1130-01082010000600017-1,S1130-01082010000600017-1.txt,278,12,0.6187050359712231,4,"ml, cifras, tratamiento, diagnosticada, médula",28.10227725511899
S0210-56912011000300009-1,S0210-56912011000300009-1.txt,656,25,0.5091463414634146,4,"datos, dl, inicia, insuficiencia, pesar",18.60659520062947
S1130-63432016000100007-1,S1130-63432016000100007-1.txt,420,18,0.5023809523809524,4,"viral, ui, ml, uso, tratamiento",33.931015037593994
S0120-41572015000300003-1,S0120-41572015000300003-1.txt,588,20,0.5476190476190477,1,"ml, dl, hemocultivos, mg dl, mg",23.242258433390532
S1130-01082008000500011-1,S1130-01082008000500011-1.txt,371,10,0.6064690026954178,2,"aprecia, páncreas, tamaño, cabeza, biliar",14.691780098832027
cc_onco1481,cc_onco1481.txt,615,40,0.6341463414634146,0,"masas, ml, probable, relación con, no",22.119937629937652
S0210-48062004000500011-1,S0210-48062004000500011-1.txt,313,13,0.5942492012779552,0,"igm, renal, primer, riñón, practicó",20.494686655197853
S0716-10182006000400009-1,S0716-10182006000400009-1.txt,796,38,0.5163316582914573,1,"lcr, hemocultivos, informe, mg, horas",26.287577149050264
S0004-06142007000200017-1,S0004-06142007000200017-1.txt,373,18,0.5710455764075067,0,"testículo, doppler, flujo, focos, neoplasia",28.822620290673086
S1130-01082017000400020-2,S1130-01082017000400020-2.txt,261,9,0.6590038314176245,2,"cierre, necrosis, existencia, múltiples, evolución",12.089655172413813
S0212-71992007000300006-1,S0212-71992007000300006-1.txt,597,25,0.541038525963149,4,"post, día, muscular, dosis, respiratoria",23.553026242322744
caso_clinico_radiologia714,caso_clinico_radiologia714.txt,77,3,0.8181818181818182,3,"rmn, mejoría clínica, derecho, ocasiones, posteriores",0.5963203463203683
S0004-06142010000300011-1,S0004-06142010000300011-1.txt,316,15,0.6075949367088608,0,"testicular, presentó, testículo, tras, ciclo",24.014066455696224
S0210-48062007001000004-2,S0210-48062007001000004-2.txt,359,19,0.5654596100278552,0,"testículo, doppler, flujo, focos, neoplasia",28.84193384401118
S0365-66912011001100008-1,S0365-66912011001100008-1.txt,325,17,0.5907692307692308,3,"od, av, ojo, hemorragia, después",41.79029411764708
S1130-05582010000200006-1,S1130-05582010000200006-1.txt,266,13,0.5789473684210527,3,"mandibular, tercer, lesión, observa, zona",23.545485829959546
S1130-05582015000300008-1,S1130-05582015000300008-1.txt,315,11,0.6349206349206349,3,"ambas, cada, ello, presentando, parte",18.091299942096157
caso_clinico_radiologia244,caso_clinico_radiologia244.txt,128,6,0.6875,3,"región, intervención quirúrgica, intervención, quirúrgica, además",25.895729166666683
S0716-10182013000600017-1,S0716-10182013000600017-1.txt,759,37,0.5573122529644269,1,"pulmonar, resultó, mg dl, pcr, mg",21.960034221506504
S1130-01082012000100008-1,S1130-01082012000100008-1.txt,93,5,0.7311827956989247,0,"duodenal, tumoración, malignidad, exéresis, endoscopia",18.75600000000003
S0120-41572015000200004-1,S0120-41572015000200004-1.txt,698,33,0.5229226361031518,1,"encontró, continuó, hizo, febril, tratamiento con",30.49756111535524
S0004-06142009000300014-2,S0004-06142009000300014-2.txt,179,9,0.6256983240223464,0,"inguinal, exéresis, masa, bordes, tumoral",32.571800124146506
S2254-28842016000400013-1,S2254-28842016000400013-1.txt,32,2,0.6875,3,"clínicos, solicitó, datos, caso, además",39.901250000000005
